LINTANG,BUJUR,MONTH,DAY,YEAR
-1.25,120.01,8,18,2012
-1.27,119.98,8,18,2012
-1.21,119.84,8,18,2012
-0.21,122.86,8,18,2012
-0.88,120.92,8,18,2012
-1.3,119.98,8,18,2012
-9.36,113.12,8,18,2012
-6.06,103.55,8,18,2012
-1.27,119.99,8,18,2012
-9.65,113.02,8,18,2012
-1.18,120,8,18,2012
-8.21,118.63,8,18,2012
0.42,128.69,8,18,2012
-1.18,119.93,8,19,2012
0.56,125.48,8,19,2012
-1.23,119.99,8,19,2012
-1.2,119.91,8,19,2012
4.84,94.64,8,19,2012
-4.92,101.95,8,19,2012
-1.1,119.92,8,19,2012
-1.24,119.97,8,19,2012
-1.33,119.98,8,19,2012
-1.24,120.03,8,19,2012
-1.18,120.05,8,19,2012
-1.29,119.92,8,19,2012
-1.39,119.84,8,19,2012
-1.21,119.95,8,19,2012
-1.21,120.03,8,19,2012
-1.22,120.01,8,19,2012
-1.18,120,8,19,2012
-2.31,124.97,8,19,2012
-1.17,120,8,19,2012
-1.76,119.83,8,19,2012
26.35,91.82,8,19,2012
-0.1,121.93,8,19,2012
-6.12,105.39,8,19,2012
-4.36,143.86,8,19,2012
1.13,92.42,8,19,2012
-1.25,119.94,8,19,2012
-0.83,121.48,8,19,2012
-1.16,119.68,8,19,2012
2.54,128.54,8,19,2012
-1.24,120,8,19,2012
-4.95,144.65,8,19,2012
0.9,126.25,8,20,2012
2.39,122.4,8,20,2012
-2.94,101.18,8,20,2012
-7.38,125.86,8,20,2012
0.65,122.43,8,20,2012
-1.24,120,8,20,2012
-8.86,117.44,8,20,2012
-7.06,131.54,8,20,2012
-7.1,108.92,8,20,2012
-1.24,119.99,8,20,2012
-9.22,118.17,8,20,2012
-1.18,119.97,8,20,2012
-8.71,120.29,8,20,2012
3.23,92.82,8,20,2012
36.61,138.91,8,20,2012
-3.67,135.67,8,20,2012
-4.83,102.22,8,20,2012
-1.16,119.76,8,20,2012
37.01,141.54,8,20,2012
-8.35,115.01,8,20,2012
-1.26,119.82,8,20,2012
-8.35,115.03,8,20,2012
-4.23,103.16,8,20,2012
-3.36,101.58,8,20,2012
-1.07,119.64,8,20,2012
-1.25,119.93,8,20,2012
-1.22,119.96,8,20,2012
2.3,128.78,8,20,2012
2.7,128.92,8,21,2012
-4.98,102.81,8,21,2012
-1.22,119.89,8,21,2012
1.62,126.66,8,21,2012
-1.12,119.51,8,21,2012
-8.13,118.89,8,21,2012
-6.79,108.57,8,21,2012
1.82,127.85,8,21,2012
-7.95,118.98,8,21,2012
-5.4,104.69,8,21,2012
3.8,128.62,8,21,2012
-0.07,123.21,8,21,2012
0.05,92.06,8,21,2012
0.46,93.09,8,21,2012
6.41,126.42,8,21,2012
-1.41,99.73,8,21,2012
-8.84,118.47,8,21,2012
2.55,128.62,8,22,2012
-9.1,112.39,8,22,2012
-6.57,146.86,8,22,2012
-1.14,119.91,8,22,2012
29.69,138.84,8,22,2012
-7.54,120.19,8,22,2012
-5.35,102.35,8,22,2012
-20.21,-173.2,8,22,2012
-2.23,139.42,8,22,2012
-1.29,120,8,22,2012
-12.06,109.37,8,22,2012
-1.26,119.96,8,22,2012
-6.16,147.25,8,22,2012
0.49,126.86,8,22,2012
-9.23,113.07,8,22,2012
-1.29,119.99,8,22,2012
-3.49,127.65,8,22,2012
-9.71,106.81,8,22,2012
2.72,128.84,8,22,2012
-1.24,119.98,8,22,2012
-4.38,102.98,8,22,2012
-9.36,113.49,8,22,2012
-0.21,122.95,8,23,2012
-4.4,136.83,8,23,2012
28.89,82.82,8,23,2012
-7.4,119.4,8,23,2012
-2.97,128.18,8,23,2012
2.66,128.27,8,23,2012
-8.45,115.71,8,23,2012
-0.25,123.62,8,23,2012
-2.68,128.57,8,24,2012
-8.03,123.76,8,24,2012
-27.09,-176.98,8,24,2012
-3.32,127.35,8,24,2012
-63.45,171.53,8,24,2012
-1.2,119.92,8,24,2012
-1.24,119.97,8,24,2012
-1.24,119.98,8,24,2012
-33.16,-178.99,8,24,2012
-2.1,102.12,8,24,2012
-6.16,130.01,8,24,2012
1.57,126.97,8,24,2012
-0.27,119.48,8,24,2012
2.55,128.85,8,24,2012
3.11,93.45,8,24,2012
-1.21,119.95,8,24,2012
-3.51,101.57,8,24,2012
1.98,96.72,8,25,2012
-7.41,128.5,8,25,2012
-9.52,115.17,8,25,2012
-2.78,139.36,8,25,2012
-8.06,106.82,8,25,2012
-8.47,120.53,8,25,2012
42.27,142.84,8,25,2012
-1.19,119.97,8,25,2012
-0.1,123.22,8,25,2012
1.28,126.91,8,25,2012
1.7,127.31,8,25,2012
-1.3,120.06,8,25,2012
0.99,121.66,8,26,2012
-9.87,116.79,8,26,2012
-9.72,116.75,8,26,2012
-5.99,103.69,8,26,2012
-6.1,103.83,8,26,2012
-6.08,103.74,8,26,2012
-7.86,123.1,8,26,2012
2.21,126.83,8,26,2012
2,94.05,8,26,2012
0.7,128.93,8,26,2012
-1.95,128.16,8,26,2012
0.53,120.96,8,26,2012
-3.23,130.72,8,26,2012
2.22,126.87,8,26,2012
2.25,126.89,8,26,2012
0.68,121.18,8,26,2012
-1.06,120.06,8,26,2012
2.3,126.87,8,26,2012
2.27,126.88,8,26,2012
-8.68,116.05,8,26,2012
-2.38,127.19,8,26,2012
1.13,121.96,8,26,2012
-8.46,109.15,8,26,2012
-1.12,97.46,8,26,2012
-1.27,119.86,8,26,2012
-8.19,119.09,8,26,2012
2.69,128.82,8,26,2012
-6.13,103.83,8,26,2012
-24.08,-68.8,8,27,2012
-1.2,119.99,8,27,2012
-6.18,103.75,8,27,2012
2.23,126.83,8,27,2012
2.37,123.59,8,27,2012
-8.05,118.08,8,27,2012
18.06,120.92,8,27,2012
0.37,98.71,8,27,2012
12.68,-90.34,8,27,2012
2.24,127.98,8,27,2012
2.59,128.87,8,27,2012
-9.19,116.95,8,27,2012
-0.29,123.01,8,27,2012
2.38,99.01,8,27,2012
0.74,122.21,8,27,2012
0.8,121.44,8,27,2012
10.15,92.77,8,27,2012
4.72,129.12,8,27,2012
1.59,126.65,8,27,2012
2.37,99.01,8,27,2012
3.61,126.95,8,27,2012
3.86,127,8,27,2012
-0.15,124.5,8,27,2012
1.09,90.59,8,28,2012
-8.12,117.32,8,28,2012
-1.62,134.53,8,28,2012
2.6,95.94,8,28,2012
1.17,126.13,8,28,2012
-9.44,120.08,8,28,2012
2.28,93.17,8,28,2012
-0.02,123,8,28,2012
-7.04,123.01,8,28,2012
4.97,125.74,8,28,2012
-4.01,140.81,8,28,2012
7.43,80.37,8,28,2012
-1.72,102.03,8,28,2012
3.96,97.65,8,28,2012
2.21,126.83,8,28,2012
-7.81,113.95,8,28,2012
36.33,141.49,8,28,2012
-2.08,126.87,8,28,2012
-0.38,123.43,8,28,2012
4.41,92.97,8,28,2012
0.39,121.99,8,28,2012
-8.19,112.04,8,28,2012
-8.72,114.73,8,28,2012
38.18,16.01,8,28,2012
-5.89,102.88,8,28,2012
1.2,98.24,8,29,2012
-10.32,123.9,8,29,2012
-0.75,121.6,8,29,2012
3.4,122.69,8,29,2012
-17.78,168.31,8,29,2012
-2.93,129.07,8,29,2012
-6.28,104.15,8,29,2012
-1.27,119.87,8,29,2012
36.95,140.66,8,29,2012
1.3,126.87,8,29,2012
-8.13,117.57,8,29,2012
-0.36,99.05,8,30,2012
2.13,126.75,8,30,2012
-3.35,131.1,8,30,2012
-3.11,130.99,8,30,2012
4.85,96.22,8,30,2012
4.82,96.3,8,30,2012
-37.66,-74.2,8,30,2012
2.66,92.54,8,30,2012
0.22,122.15,8,30,2012
-9.15,111.21,8,30,2012
-50.28,114.03,8,30,2012
-50.29,114.56,8,30,2012
69.66,-10.52,8,30,2012
1.04,121.82,8,30,2012
-1.76,132.81,8,30,2012
-1.21,119.87,8,30,2012
-8.06,128.76,8,30,2012
3.59,93.54,8,30,2012
5.15,94.52,8,31,2012
-8.39,121.58,8,31,2012
-9.42,115.99,8,31,2012
-8.33,115.83,8,31,2012
-9.26,118.39,8,31,2012
-0.09,123.1,8,31,2012
-7.55,127.78,8,31,2012
-1.46,119.58,8,31,2012
-8.37,119.7,8,31,2012
24.51,121.11,8,31,2012
24.71,120.78,8,31,2012
2.23,126.84,8,31,2012
10.75,126.79,8,31,2012
10.56,126.98,8,31,2012
10.65,126.95,8,31,2012
10.27,126.93,8,31,2012
10.26,127.17,8,31,2012
-3.2,140.13,8,31,2012
10.78,126.83,8,31,2012
-21.35,33.13,8,31,2012
-4.86,103.99,8,31,2012
7.15,81.4,8,31,2012
11.43,127.16,8,31,2012
-4.52,139.32,8,31,2012
10.95,126.73,8,31,2012
10.47,126.81,8,31,2012
10.18,126.1,8,31,2012
10.32,127.1,8,31,2012
-9.64,108.4,8,31,2012
-0.61,122.51,8,31,2012
-1.81,128.47,8,31,2012
11.15,127.07,8,31,2012
-2.37,120.63,8,31,2012
-3.5,127.03,8,31,2012
11.41,127.3,8,31,2012
-4.94,151.91,8,31,2012
13,50.67,8,31,2012
-8.42,123.58,8,31,2012
1.72,99.66,8,31,2012
-8.72,121.44,8,31,2012
10.79,126.77,8,31,2012
10.79,126.84,8,31,2012
-9.17,124.24,8,31,2012
-2.13,120.47,8,31,2012
0.85,97.03,8,31,2012
10.69,126.9,8,31,2012
-0.1,124.26,8,31,2012
11.35,127.02,8,31,2012
-7.53,124.94,8,31,2012
1.47,127,8,31,2012
-7.75,107.08,8,31,2012
10.45,126.81,8,31,2012
10.55,126.7,9,1,2012
10.64,126.74,9,1,2012
10.64,126.84,9,1,2012
-2.55,121.49,9,1,2012
10.6,126.97,9,1,2012
11.26,127.19,9,1,2012
0.41,121.9,9,1,2012
4.58,96.32,9,1,2012
-2.41,101.75,9,1,2012
0.44,120.65,9,1,2012
10.75,127.03,9,1,2012
-8.09,107.32,9,1,2012
10.33,126.85,9,1,2012
10.42,126.87,9,1,2012
-0.1,123.34,9,1,2012
-4.16,118.99,9,1,2012
10.58,127.13,9,1,2012
-8.18,124,9,1,2012
3.11,125.04,9,1,2012
-1.15,120.07,9,1,2012
-2.37,101.86,9,1,2012
9.73,126.97,9,1,2012
-6.72,143.79,9,1,2012
34.11,60.18,9,2,2012
-1.29,119.81,9,2,2012
23.24,146.57,9,2,2012
-1.01,120.76,9,2,2012
10.27,126.49,9,2,2012
-2.18,128.1,9,2,2012
-2.21,128.17,9,2,2012
-2.22,128.13,9,2,2012
-8.68,118.4,9,2,2012
-4.67,120.33,9,2,2012
-0.18,123.18,9,2,2012
-0.09,122.83,9,2,2012
78.71,4.04,9,2,2012
-2.23,128.18,9,2,2012
11.37,126.82,9,2,2012
4.26,127.85,9,2,2012
-1.18,119.83,9,2,2012
5.64,124.27,9,2,2012
-1,129.48,9,2,2012
10.5,126.3,9,2,2012
10.43,126.9,9,2,2012
10.57,126.83,9,2,2012
-0.56,119.61,9,2,2012
10.9,126.88,9,2,2012
23.81,123.29,9,2,2012
-6.76,106.46,9,3,2012
-8.63,118.36,9,3,2012
10.41,126.52,9,3,2012
10.68,126.99,9,3,2012
-0.11,122.76,9,3,2012
0.77,126.5,9,3,2012
-8.49,116.07,9,3,2012
6.52,123.82,9,3,2012
-8.13,107.43,9,3,2012
6.44,123.85,9,3,2012
-1.89,132.63,9,3,2012
-8.06,117.8,9,3,2012
6.65,95.04,9,3,2012
-8.78,111.36,9,3,2012
-11.05,113.8,9,3,2012
-10.87,113.87,9,3,2012
-7.61,121.33,9,3,2012
-10.9,113.85,9,3,2012
-10.87,113.85,9,3,2012
-10.72,113.9,9,3,2012
-10.86,113.96,9,3,2012
7.9,125.11,9,3,2012
-8.41,123.21,9,3,2012
8.66,125.69,9,3,2012
10.69,126.93,9,3,2012
-7.68,106.2,9,3,2012
-10.81,113.84,9,3,2012
-10.92,113.9,9,4,2012
10.66,127.31,9,4,2012
-10.41,113.98,9,4,2012
-10.9,113.87,9,4,2012
23.87,122.47,9,4,2012
-5.61,128.83,9,4,2012
-11.03,113.94,9,4,2012
10.64,126.92,9,4,2012
10.68,126.8,9,4,2012
10.55,126.83,9,4,2012
10.48,126.93,9,4,2012
-8.08,118.28,9,4,2012
-8.1,118.28,9,4,2012
-1.18,127.4,9,4,2012
-1.26,119.87,9,4,2012
-0.47,119.81,9,4,2012
-0.52,119.78,9,4,2012
-10.9,113.84,9,4,2012
-10.78,113.84,9,4,2012
-11.03,113.74,9,4,2012
-10.84,113.84,9,4,2012
-10.68,113.89,9,4,2012
-10.64,113.86,9,4,2012
0.82,97.02,9,4,2012
-10.66,113.95,9,4,2012
-2.67,119.2,9,4,2012
-10.97,113.79,9,4,2012
-1.09,119.08,9,4,2012
-10.73,113.86,9,4,2012
-10.73,113.81,9,4,2012
-10.74,113.87,9,4,2012
-0.49,119.77,9,4,2012
-10.76,113.82,9,4,2012
-10.75,113.79,9,4,2012
-10.85,113.84,9,4,2012
10.51,126.96,9,4,2012
-10.84,113.86,9,4,2012
-10.71,113.89,9,4,2012
-1.16,118.49,9,4,2012
10.49,126.89,9,4,2012
-0.46,119.59,9,4,2012
-10.81,113.83,9,4,2012
-0.49,119.63,9,4,2012
-0.57,119.47,9,4,2012
-0.54,119.41,9,4,2012
-10.53,113.84,9,4,2012
-10.48,113.88,9,4,2012
-2.73,129.58,9,4,2012
0.84,121.5,9,4,2012
-8.62,109.25,9,4,2012
4.84,96.08,9,4,2012
11.35,125.72,9,4,2012
-0.95,121.51,9,4,2012
-10.73,113.93,9,4,2012
-0.59,119.6,9,4,2012
-10.82,113.78,9,4,2012
-10.87,113.8,9,4,2012
22.19,121.16,9,4,2012
-10.99,113.91,9,4,2012
-6.66,114.3,9,4,2012
-10.79,113.98,9,4,2012
-0.46,121.81,9,5,2012
11.71,126.72,9,5,2012
-10.85,113.85,9,5,2012
-10.79,113.82,9,5,2012
-10.9,113.76,9,5,2012
-10.92,113.67,9,5,2012
-10.67,113.96,9,5,2012
1.93,121.41,9,5,2012
0.43,122.09,9,5,2012
-12.58,166.44,9,5,2012
0.78,123.17,9,5,2012
10.99,-85.73,9,5,2012
-0.92,119.84,9,5,2012
-8.88,122.57,9,5,2012
-2.47,119.39,9,5,2012
-0.88,119.4,9,5,2012
-1.24,120.17,9,5,2012
-10.81,113.83,9,5,2012
0.25,98.4,9,5,2012
-10.37,113.81,9,5,2012
-0.86,119.86,9,5,2012
3.66,126.97,9,5,2012
-0.9,119.81,9,5,2012
4.25,126.57,9,5,2012
-10.79,113.89,9,5,2012
11.97,46.54,9,5,2012
-8.3,107.8,9,5,2012
1,121.74,9,5,2012
-8.74,124.06,9,5,2012
-6.17,103.83,9,5,2012
-8.28,118.09,9,6,2012
4.99,96.81,9,6,2012
27.11,53.98,9,6,2012
-0.68,119.49,9,6,2012
4.26,127.01,9,6,2012
-6.33,130.47,9,6,2012
27.08,54.07,9,6,2012
-10.6,113.9,9,6,2012
-2.52,139.61,9,6,2012
-3.58,140.57,9,6,2012
-3.54,140.63,9,6,2012
-3.59,140.59,9,6,2012
-9.77,119.04,9,6,2012
-7.38,128.82,9,6,2012
-3.57,140.6,9,6,2012
1.63,126.72,9,6,2012
-8.64,124.17,9,6,2012
-9.78,119.65,9,6,2012
-9.09,116.97,9,6,2012
-5.35,125.59,9,6,2012
-1.64,135.84,9,6,2012
-21.92,-176.11,9,6,2012
-5.34,103.43,9,6,2012
2.65,126.37,9,6,2012
-8.58,124.13,9,6,2012
-8.23,110.17,9,6,2012
10.77,126.99,9,6,2012
-0.17,122.69,9,6,2012
-10.77,113.82,9,6,2012
-2.93,129.06,9,6,2012
-7.51,107.55,9,6,2012
-14.19,167.41,9,7,2012
0.18,98.51,9,7,2012
2.29,126.87,9,7,2012
1.63,122.96,9,7,2012
24.84,123.85,9,7,2012
27.5,103.98,9,7,2012
-1.85,99.56,9,7,2012
27.65,104.14,9,7,2012
27.58,104.02,9,7,2012
-10.79,113.77,9,7,2012
-10.54,113.86,9,7,2012
-6.94,72.27,9,7,2012
-10.73,113.83,9,7,2012
1.35,122.21,9,7,2012
7.25,127.34,9,7,2012
1.2,127.94,9,7,2012
0.54,120.81,9,7,2012
-11.17,122.09,9,7,2012
2.39,128.06,9,7,2012
-2.76,130.11,9,7,2012
-10.8,113.94,9,7,2012
-10.76,113.81,9,7,2012
11.09,127.57,9,7,2012
-0.84,138.49,9,7,2012
-10.47,113.95,9,7,2012
-10.77,113.8,9,7,2012
-10.86,113.83,9,7,2012
-10.18,113.89,9,7,2012
-0.88,119.73,9,7,2012
-10.68,113.82,9,7,2012
-10.74,113.77,9,7,2012
-7.69,129.06,9,7,2012
21.86,143.64,9,7,2012
1.55,92.68,9,7,2012
-10.66,113.78,9,7,2012
0.34,119.83,9,7,2012
10.8,126.87,9,7,2012
-10.11,119.28,9,8,2012
-10.7,113.83,9,8,2012
1.84,98.16,9,8,2012
-10.78,113.91,9,8,2012
0.22,119.96,9,8,2012
-9.81,160.6,9,8,2012
-9.35,125.86,9,8,2012
-8.54,119.2,9,8,2012
0.12,100.08,9,8,2012
0.14,99.96,9,8,2012
-8.34,119.85,9,8,2012
1.82,96.79,9,8,2012
-10.77,113.78,9,8,2012
21.72,146.2,9,8,2012
-1.29,119.78,9,8,2012
-0.08,123.08,9,8,2012
6.44,95.52,9,8,2012
-10.85,113.89,9,8,2012
-10.06,113.89,9,8,2012
10.82,126.96,9,8,2012
-10.86,113.81,9,8,2012
-0.56,119.72,9,8,2012
-10.77,113.81,9,8,2012
-10.65,113.86,9,8,2012
-3.19,135.14,9,8,2012
-8.64,118.04,9,8,2012
-10.85,113.76,9,8,2012
-10.74,113.8,9,8,2012
-0.56,119.62,9,8,2012
1.21,120.65,9,8,2012
-9.03,110.31,9,8,2012
1.37,126.9,9,8,2012
-10.88,113.89,9,8,2012
-8.21,114.13,9,8,2012
-10.73,113.84,9,8,2012
-10.74,113.93,9,8,2012
-10.77,113.97,9,8,2012
-10.79,113.74,9,8,2012
-10.77,113.81,9,8,2012
-8.3,118.02,9,8,2012
2.58,126.8,9,8,2012
-3.39,135.47,9,8,2012
0.33,124.76,9,8,2012
-10.43,113.73,9,8,2012
-10.75,113.93,9,8,2012
-6.51,146.37,9,8,2012
2.78,127.19,9,8,2012
1.11,120.64,9,8,2012
-6.75,106.58,9,8,2012
-10.73,113.94,9,9,2012
-10.74,113.95,9,9,2012
-4.56,104.68,9,9,2012
-10.67,113.99,9,9,2012
0.46,121.23,9,9,2012
-2.82,129.27,9,9,2012
-10.79,113.91,9,9,2012
-10.59,113.9,9,9,2012
-0.19,123.18,9,9,2012
-4.28,121.59,9,9,2012
1.63,92.16,9,9,2012
0.66,123.94,9,9,2012
3.01,126.91,9,9,2012
-8.89,110.19,9,9,2012
-7.99,110.25,9,9,2012
5.03,96.1,9,9,2012
-10.89,113.81,9,9,2012
-2.66,121.77,9,9,2012
-0.48,121.85,9,9,2012
-10.72,113.98,9,9,2012
1.17,120.67,9,9,2012
-8.4,115.86,9,9,2012
-30.9,-178.69,9,9,2012
-7.39,106.11,9,9,2012
-3.12,135.06,9,9,2012
-2.2,128.06,9,9,2012
-8.85,119.1,9,9,2012
5.81,95.62,9,9,2012
1.76,122.33,9,9,2012
-10.63,113.88,9,9,2012
2.34,96.01,9,9,2012
-1.84,128.11,9,9,2012
-7.47,128.6,9,9,2012
-10.94,113.91,9,10,2012
-10.84,113.8,9,10,2012
3.03,128.42,9,10,2012
13.71,92.75,9,10,2012
1.11,121.74,9,10,2012
-6.66,129.88,9,10,2012
-8.98,110.49,9,10,2012
4,126.32,9,10,2012
2.71,90.6,9,10,2012
-2.8,140.14,9,10,2012
-8.71,116.17,9,10,2012
-8.45,108.83,9,10,2012
-10.85,113.79,9,10,2012
-2.06,102.05,9,10,2012
10.57,93.76,9,10,2012
-10.78,113.81,9,10,2012
-9.55,115.58,9,10,2012
0.4,122.03,9,10,2012
-9.57,120.55,9,10,2012
0.74,121,9,10,2012
0.93,93.12,9,10,2012
-2.91,130.21,9,10,2012
-9.5,112.99,9,10,2012
2.94,98.01,9,10,2012
10.85,94.37,9,10,2012
0.56,98.5,9,10,2012
-8.95,113.82,9,10,2012
-10.8,113.81,9,10,2012
-10.77,113.83,9,10,2012
-8.71,109.04,9,11,2012
3.32,93.12,9,11,2012
24.39,99.28,9,11,2012
-1.04,122.48,9,11,2012
-6.42,105.01,9,11,2012
-10.9,113.93,9,11,2012
-32.46,-67.88,9,11,2012
-2.87,130.02,9,11,2012
-10.87,113.9,9,11,2012
-0.92,119.81,9,11,2012
-10.87,113.81,9,11,2012
3.55,93.3,9,11,2012
2.37,90.59,9,11,2012
-7.37,106,9,11,2012
-10.89,113.78,9,11,2012
-10.78,114,9,11,2012
-10.82,113.74,9,11,2012
-10.73,113.8,9,11,2012
-10.87,113.76,9,11,2012
-10.78,113.96,9,11,2012
-10.77,113.87,9,11,2012
-10.9,113.85,9,11,2012
-8.65,124.14,9,11,2012
-10.83,113.84,9,11,2012
7.04,126.05,9,11,2012
-0.22,125.19,9,11,2012
-3.53,129.29,9,11,2012
11.74,143.39,9,11,2012
10.61,127.46,9,11,2012
0.02,123.91,9,11,2012
2.65,124.67,9,11,2012
-8.27,123.91,9,11,2012
-1.19,120,9,11,2012
-10.66,113.91,9,11,2012
-10.7,113.93,9,11,2012
45.43,146.93,9,11,2012
-0.57,120.15,9,12,2012
-9.63,120.1,9,12,2012
24.93,123.18,9,12,2012
-39.91,46.22,9,12,2012
-10.82,113.89,9,12,2012
34.54,24.74,9,12,2012
-5.14,152.32,9,12,2012
24.71,122.91,9,12,2012
24.6,123.43,9,12,2012
-10.01,161.57,9,12,2012
1.39,122.59,9,12,2012
-10.79,113.89,9,12,2012
-9.64,116.11,9,12,2012
10.27,126.98,9,12,2012
0.96,126.81,9,12,2012
2.03,128.84,9,12,2012
2.06,128.85,9,12,2012
-1.37,120.08,9,12,2012
-10.67,113.71,9,12,2012
2.07,128.85,9,12,2012
36.81,71.3,9,12,2012
-10.69,113.88,9,12,2012
-24.05,82.9,9,12,2012
-1.4,120.15,9,12,2012
0.72,97.12,9,13,2012
-9.72,116.14,9,13,2012
-10.62,113.97,9,13,2012
-18.85,176.04,9,13,2012
1.26,99.32,9,13,2012
-10.76,113.9,9,13,2012
-10.69,113.85,9,13,2012
10.29,127.09,9,13,2012
-8.75,118.81,9,13,2012
-10.95,113.92,9,13,2012
-10.83,113.91,9,13,2012
-9.71,116.15,9,13,2012
-6.12,123.04,9,13,2012
-10.8,113.77,9,13,2012
-8.96,120.89,9,13,2012
-1.41,123.79,9,13,2012
25.06,121.99,9,13,2012
-10.7,114,9,13,2012
3.49,93.32,9,13,2012
-0.55,132.66,9,13,2012
-8.16,122.16,9,13,2012
1.52,127.19,9,13,2012
-3.36,128.43,9,13,2012
35.52,140.03,9,13,2012
-10.89,113.72,9,13,2012
-4.73,118.95,9,13,2012
-8.89,123.96,9,13,2012
-10.87,113.66,9,13,2012
-10.66,113.77,9,14,2012
-10.89,114.01,9,14,2012
-10.93,113.95,9,14,2012
-10.81,113.94,9,14,2012
-10.78,113.84,9,14,2012
4.63,125.5,9,14,2012
-0.56,119.69,9,14,2012
-7.17,113.07,9,14,2012
-3.37,100.54,9,14,2012
-2.77,129.6,9,14,2012
2.23,98.88,9,14,2012
-8.48,108.62,9,14,2012
-8.31,117.34,9,14,2012
2.23,98.91,9,14,2012
-3.53,100.28,9,14,2012
36.45,69.71,9,14,2012
-5.82,102.84,9,14,2012
-9.08,110.38,9,14,2012
1.5,99.02,9,14,2012
-40.19,-15.18,9,14,2012
0.7,119.65,9,14,2012
3.37,98.73,9,14,2012
-10.8,113.76,9,14,2012
-0.8,99.7,9,14,2012
-1.03,126.97,9,14,2012
-1.29,120.01,9,14,2012
-7.85,117.39,9,14,2012
-7.89,117.42,9,14,2012
-1.25,127.13,9,14,2012
-1.23,127.18,9,14,2012
-6.72,106.46,9,14,2012
25.99,123.94,9,15,2012
-8.44,119.55,9,15,2012
-10.71,113.73,9,15,2012
0.46,122.32,9,15,2012
-10.88,113.7,9,15,2012
-10.26,113.8,9,15,2012
-9.59,116.54,9,15,2012
3.34,98.68,9,15,2012
-3.27,142.58,9,15,2012
-9.01,110.38,9,15,2012
-8.99,110.32,9,15,2012
-10.96,113.7,9,15,2012
12.63,125.64,9,15,2012
-10.97,113.71,9,15,2012
-10.4,113.82,9,15,2012
-9.17,110.29,9,15,2012
12.53,125.52,9,15,2012
-10.69,113.79,9,15,2012
-7.8,119.44,9,15,2012
-10.2,113.7,9,15,2012
-10.83,113.79,9,15,2012
-9.9,114.09,9,15,2012
-10.82,113.77,9,15,2012
-10.56,113.83,9,15,2012
-10.82,113.92,9,15,2012
-10.6,113.9,9,15,2012
-10.92,113.84,9,15,2012
-3.06,128.1,9,15,2012
-10.68,114.05,9,15,2012
-10.04,113.85,9,15,2012
-10.44,113.81,9,15,2012
-10.75,113.88,9,15,2012
-10.76,113.84,9,15,2012
-8.87,118.55,9,15,2012
0.94,100.02,9,15,2012
-10.67,113.92,9,16,2012
-10.63,113.77,9,16,2012
-10.42,113.76,9,16,2012
-10.82,113.97,9,16,2012
-8.44,115.35,9,16,2012
-9.46,118.97,9,16,2012
3.64,90.13,9,16,2012
-10.69,113.87,9,16,2012
-9.86,117.98,9,16,2012
-2.73,138.82,9,16,2012
-18.43,-174.62,9,16,2012
-19,-175.68,9,16,2012
-10.76,113.73,9,16,2012
-2.69,140.5,9,16,2012
-10.66,113.82,9,16,2012
-8.13,119.46,9,16,2012
-10.86,113.75,9,16,2012
0.51,96.86,9,16,2012
0.58,97.01,9,16,2012
-4.04,122.73,9,16,2012
-8.89,108.54,9,16,2012
1.47,120.58,9,16,2012
0.56,96.84,9,16,2012
-9.28,124.17,9,16,2012
1.81,121.78,9,16,2012
-8.6,115.36,9,16,2012
-8.84,108.55,9,16,2012
10.81,126.8,9,16,2012
-7.05,129.73,9,16,2012
-8.85,108.57,9,16,2012
-8.79,108.46,9,16,2012
-6.32,121.68,9,17,2012
-10.71,113.91,9,17,2012
-9.27,115.6,9,17,2012
-10.67,113.88,9,17,2012
-10.85,113.86,9,17,2012
-10.82,113.82,9,17,2012
-11.46,113.5,9,17,2012
2.38,126.69,9,17,2012
-10.69,113.84,9,17,2012
-10.66,113.92,9,17,2012
10.99,127.26,9,17,2012
-5.81,150.07,9,17,2012
-10.8,113.93,9,17,2012
-4.19,140.06,9,17,2012
-10.68,113.94,9,17,2012
-15.14,167.08,9,17,2012
-10.63,113.96,9,17,2012
-10.78,113.98,9,18,2012
1.36,126.01,9,18,2012
-10.18,118.94,9,18,2012
-6.42,103.54,9,18,2012
-10.85,113.92,9,18,2012
4.52,126.57,9,18,2012
0.63,96.84,9,18,2012
-8.11,108.05,9,18,2012
-0.03,123.51,9,18,2012
-9.57,114.62,9,18,2012
1.39,128.88,9,18,2012
3.21,98.79,9,18,2012
-9.44,113.84,9,18,2012
3.52,92.73,9,18,2012
-7.51,105.92,9,18,2012
0.44,122.09,9,18,2012
-10.71,114.03,9,18,2012
-7.33,129.28,9,18,2012
1.63,127.27,9,19,2012
-6.11,146.53,9,19,2012
-8.54,113.25,9,19,2012
-9.45,124.47,9,19,2012
-9.44,114.01,9,19,2012
-9.72,118.91,9,19,2012
-9.22,114.03,9,19,2012
-10.8,113.93,9,19,2012
1.86,126.21,9,19,2012
-1.19,119.82,9,19,2012
-6.07,103.76,9,19,2012
-6.02,103.76,9,19,2012
-1.3,119.85,9,19,2012
-0.55,119.64,9,19,2012
-0.55,119.73,9,19,2012
-3.93,129.34,9,19,2012
5.12,127.21,9,19,2012
-10.75,113.74,9,19,2012
3.19,128.07,9,19,2012
0.8,93.34,9,20,2012
-8.67,118.37,9,20,2012
-2.62,119.54,9,20,2012
-20.66,-176.21,9,20,2012
